ID user,Gender,Faculty,Major,Dormitory,Activity,Social
10905,ชาย,วิทยาศาตร์,สังคมศึกษา,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10906,หญิง,วิศวะกรรมศาสตร์,เอเชียศึกษา,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ทำความสะอาดห้อง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10907,ชาย,วิทยาศาตร์,ภาษาจีน,กินนอน,"เล่นเกม,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
10908,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,เล่นดนตรี,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำงาน,ทำการบ้าน",ชอบอยู่คนเดียว
10909,หญิง,วิทยาศาตร์,วัสดุและนาโนเทคโนโลยี,กินนอน,"เล่นโซเชียล,ดูหนัง,ทำการบ้าน",ชอบอยู่คนเดียว
10910,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,สวดมนต์นั่งสมาธิ,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,เที่ยวกลางคื่น",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10911,ชาย,วิศวะกรรมศาสตร์,เอกเอเชียศึกษา,กินนอน,"เล่นเกม,เล่นโซเชียล,นอน",สามารถอยู่ร่วมกับเมทได้
10912,หญิง,ศึกษาศาสตร์,ชีววิทยา,กินนอน,"เล่นโซเชียล,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10913,หญิง,วิศวะกรรมศาสตร์,เอเชียศึกษา วิชาโทภาษาเวียดนาม,กินนอน,"เล่นโซเชียล,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
10914,หญิง,เภสัชศาสตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,ออกกำลังกาย,เล่นโซเชียล,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
10915,ชาย,วิศวะกรรมศาสตร์,เกาหลี,กินนอน,"เล่นเกม,ออกกำลังกาย,เล่นโซเชียล,ดูหนัง,นอนเล่น",ชอบอยู่คนเดียว
10916,หญิง,วิทยาศาตร์,การศึกษาตลอดชีวิต,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,ออกกำลังกาย,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
10917,หญิง,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
10918,ชาย,วิศวะกรรมศาสตร์,ภาษาจีน,กินนอน,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
